,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,gameid
485,273,PT02M14.00S,2021-04-14T23:57:15.2Z,2,REGULAR,jumpball,recovered,[],1628970,,,1610612739,38,45,2021-04-14T23:57:15Z,2690000,,,0,,Jump Ball B. Biyombo vs. L. Nance Jr.: Tip to M. Bridges,"[1628970, 202687, 1626204]",1610612766.0,CHA,heldball,M. Bridges,1628970.0,Bridges,M. Bridges,Biyombo,202687.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,,,,,,,,0022000829
486,392,PT05M21.00S,2021-04-15T00:30:32.6Z,3,REGULAR,jumpball,recovered,[],0,,,1610612739,56,56,2021-04-15T00:30:32Z,3880000,,,0,,Jump Ball K. Love vs. B. Wanamaker: Tip to Team (CLE),"[201567, 202954]",1610612739.0,CLE,heldball,Team (CLE),,,,Love,201567.0,Wanamaker,202954.0,,,,,,,,,,,,,,,,,,,,,,0022000829
487,511,PT09M35.00S,2021-04-15T00:52:36.6Z,4,REGULAR,jumpball,recovered,[],1627752,,,1610612766,68,77,2021-04-15T00:52:36Z,5040000,,,0,,Jump Ball L. Nance Jr. vs. T. Rozier: Tip to T. Prince,"[1627752, 1626204, 1626179]",1610612739.0,CLE,heldball,T. Prince,1627752.0,Prince,T. Prince,Nance Jr.,1626204.0,Rozier,1626179.0,,,,,,,,,,,,,,,,,,,,,,0022000829
490,4,PT11M57.00S,2021-04-14T23:15:28.4Z,1,REGULAR,jumpball,recovered,[],203552,,,1610612755,0,0,2021-04-14T23:15:28Z,40000,,,0,,Jump Ball J. Embiid vs. D. Jordan: Tip to S. Curry,"[203552, 203954, 201599]",1610612755.0,PHI,startperiod,S. Curry,203552.0,Curry,S. Curry,Embiid,203954.0,Jordan,201599.0,,,,,,,,,,,,,,,,,,,,,,0022000830
475,4,PT11M57.00S,2021-04-14T23:40:28.2Z,1,REGULAR,jumpball,recovered,[],1629640,,,1610612759,0,0,2021-04-14T23:40:28Z,40000,,,0,,Jump Ball J. Poeltl vs. K. Birch: Tip to K. Johnson,"[1629640, 1627751, 203920]",1610612759.0,SAS,startperiod,K. Johnson,1629640.0,Johnson,K. Johnson,Poeltl,1627751.0,Birch,203920.0,,,,,,,,,,,,,,,,,,,,,,0022000831
476,635,PT01M08.00S,2021-04-15T01:47:13.1Z,4,REGULAR,jumpball,recovered,[],200752,,,1610612761,112,104,2021-04-15T01:47:13Z,6250000,,,0,,Jump Ball D. Murray vs. C. Boucher: Tip to R. Gay,"[200752, 1627749, 1628449]",1610612759.0,SAS,heldball,R. Gay,200752.0,Gay,R. Gay,Murray,1627749.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,,,,,0022000831
491,4,PT11M57.00S,2021-04-15T00:10:22.6Z,1,REGULAR,jumpball,recovered,[],1628367,,,1610612765,0,0,2021-04-15T00:10:22Z,40000,,,0,,Jump Ball M. Plumlee vs. I. Zubac: Tip to J. Jackson,"[1628367, 203486, 1627826]",1610612765.0,DET,startperiod,J. Jackson,1628367.0,Jackson,J. Jackson,Plumlee,203486.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,0022000832
473,4,PT11M55.00S,2021-04-15T00:10:16.9Z,1,REGULAR,jumpball,recovered,[],201152,,,1610612741,0,0,2021-04-15T00:10:16Z,40000,,,0,,Jump Ball N. Vucevic vs. W. Carter Jr.: Tip to T. Young,"[201152, 202696, 1628976]",1610612741.0,CHI,startperiod,T. Young,201152.0,Young,T. Young,Vucevic,202696.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,0022000833
474,115,PT02M28.00S,2021-04-15T00:31:13.6Z,1,REGULAR,jumpball,recovered,[],1629632,,,1610612741,17,26,2021-04-15T00:31:13Z,1140000,,,0,,Jump Ball D. Theis vs. D. Hall: Tip to C. White,"[1629632, 1628464, 1629743]",1610612741.0,CHI,challenge,C. White,1629632.0,White,C. White,Theis,1628464.0,Hall,1629743.0,,,,,,,,,,,,,,,,,,,,,,0022000833
470,4,PT11M54.00S,2021-04-14T20:40:46.6Z,1,REGULAR,jumpball,recovered,[],1626171,,,1610612749,0,0,2021-04-14T20:40:46Z,40000,,,0,,Jump Ball B. Lopez vs. N. Reid: Tip to B. Portis,"[1626171, 201572, 1629675]",1610612749.0,MIL,startperiod,B. Portis,1626171.0,Portis,B. Portis,Lopez,201572.0,Reid,1629675.0,,,,,,,,,,,,,,,,,,,,,,0022000834
471,56,PT07M24.00S,2021-04-14T20:46:40.8Z,1,REGULAR,jumpball,recovered,[],1626192,,,1610612749,2,5,2021-04-14T20:46:40Z,570000,,,0,,Jump Ball B. Lopez vs. J. Okogie: Tip to P. Connaughton,"[1626192, 201572, 1629006]",1610612749.0,MIL,heldball,P. Connaughton,1626192.0,Connaughton,P. Connaughton,Lopez,201572.0,Okogie,1629006.0,,,,,,,,,,,,,,,,,,,,,,0022000834
472,626,PT07M23.00S,2021-04-14T22:30:33.1Z,4,REGULAR,jumpball,recovered,[],1629670,,,1610612749,85,114,2021-04-14T22:39:32Z,6215000,,,0,,Jump Ball T. Antetokounmpo vs. J. McDaniels: Tip to J. Nwora,"[1629670, 203648, 1630183]",1610612749.0,MIL,heldball,J. Nwora,1629670.0,Nwora,J. Nwora,Antetokounmpo,203648.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,,,,,,,0022000834
483,4,PT11M58.00S,2021-04-15T00:10:32.1Z,1,REGULAR,jumpball,recovered,[],202339,,,1610612740,0,0,2021-04-15T00:10:32Z,40000,,,0,,Jump Ball S. Adams vs. T. Gibson: Tip to E. Bledsoe,"[202339, 203500, 201959]",1610612740.0,NOP,startperiod,E. Bledsoe,202339.0,Bledsoe,E. Bledsoe,Adams,203500.0,Gibson,201959.0,,,,,,,,,,,,,,,,,,,,,,0022000835
481,4,PT11M53.00S,2021-04-15T01:10:13.4Z,1,REGULAR,jumpball,recovered,[],1630177,,,1610612760,0,0,2021-04-15T01:10:13Z,40000,,,0,,Jump Ball M. Brown vs. K. Looney: Tip to T. Maledon,"[1630177, 1629650, 1626172]",1610612760.0,OKC,startperiod,T. Maledon,1630177.0,Maledon,T. Maledon,Brown,1629650.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,0022000836
482,560,PT08M57.00S,2021-04-15T02:56:20.5Z,4,REGULAR,jumpball,recovered,[],1627780,,,1610612744,89,128,2021-04-15T02:56:20Z,5580000,,,0,,Jump Ball A. Smailagic vs. M. Brown: Tip to G. Payton II,"[1627780, 1629346, 1629650]",1610612744.0,GSW,heldball,G. Payton II,1627780.0,Payton II,G. Payton II,Smailagic,1629346.0,Brown,1629650.0,,,,,,,,,,,,,,,,,,,,,,0022000836
477,4,PT11M57.00S,2021-04-15T01:40:42.8Z,1,REGULAR,jumpball,recovered,[],1628415,,,1610612763,0,0,2021-04-15T01:40:42Z,40000,,,0,,Jump Ball J. Valanciunas vs. K. Porzingis: Tip to D. Brooks,"[1628415, 202685, 204001]",1610612763.0,MEM,startperiod,D. Brooks,1628415.0,Brooks,D. Brooks,Valanciunas,202685.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,,0022000837
478,49,PT07M38.00S,2021-04-15T01:48:05.5Z,1,REGULAR,jumpball,recovered,[],1627827,,,1610612742,9,8,2021-04-15T01:48:05Z,480000,,,0,,Jump Ball L. Doncic vs. D. Brooks: Tip to D. Finney-Smith,"[1627827, 1629029, 1628415]",1610612742.0,DAL,heldball,D. Finney-Smith,1627827.0,Finney-Smith,D. Finney-Smith,Doncic,1629029.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,,,,,,0022000837
480,4,PT11M57.00S,2021-04-15T02:10:44.9Z,1,REGULAR,jumpball,recovered,[],202710,,,1610612748,0,0,2021-04-15T02:10:44Z,40000,,,0,,Jump Ball B. Adebayo vs. N. Jokic: Tip to J. Butler,"[202710, 1628389, 203999]",1610612748.0,MIA,startperiod,J. Butler,202710.0,Butler,J. Butler,Adebayo,1628389.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,0022000838
488,4,PT11M53.00S,2021-04-15T02:11:15.1Z,1,REGULAR,jumpball,recovered,[],1628368,,,1610612758,0,0,2021-04-15T02:11:15Z,40000,,,0,,Jump Ball D. Jones vs. A. Len: Tip to D. Fox,"[1628368, 1627745, 203458]",1610612758.0,SAC,startperiod,D. Fox,1628368.0,Fox,D. Fox,Jones,1627745.0,Len,203458.0,,,,,,,,,,,,,,,,,,,,,,0022000839
489,375,PT11M41.00S,2021-04-15T03:24:32.4Z,3,REGULAR,jumpball,recovered,[],203090,,,1610612758,60,70,2021-04-15T03:28:24Z,3650000,,,0,,Jump Ball D. Jones vs. A. Len: Tip to M. Harkless,"[203090, 1627745, 203458]",1610612758.0,SAC,heldball,M. Harkless,203090.0,Harkless,M. Harkless,Jones,1627745.0,Len,203458.0,,,,,,,,,,,,,,,,,,,,,,0022000839
467,4,PT11M56.00S,2021-04-15T23:45:47.4Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2021-04-15T23:45:47Z,40000,,,0,,Jump Ball B. Lopez vs. C. Capela: Tip to G. Antetokounmpo,"[203507, 201572, 203991]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,0022000840
464,4,PT11M56.00S,2021-04-16T00:11:04.7Z,1,REGULAR,jumpball,recovered,[],201567,,,1610612739,0,0,2021-04-16T00:11:04Z,40000,,,0,,Jump Ball J. Allen vs. K. Looney: Tip to K. Love,"[201567, 1628386, 1626172]",1610612739.0,CLE,startperiod,K. Love,201567.0,Love,K. Love,Allen,1628386.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,0022000841
465,4,PT11M56.00S,2021-04-16T02:15:42.5Z,1,REGULAR,jumpball,recovered,[],203935,,,1610612738,0,0,2021-04-16T02:15:42Z,40000,,,0,,Jump Ball T. Thompson vs. M. Gasol: Tip to M. Smart,"[203935, 202684, 201188]",1610612738.0,BOS,startperiod,M. Smart,203935.0,Smart,M. Smart,Thompson,202684.0,Gasol,201188.0,,,,,,,,,,,,,,,,,,,,,,0022000842
466,632,PT01M25.00S,2021-04-16T04:24:07.4Z,4,REGULAR,jumpball,recovered,[],0,,,1610612747,108,115,2021-04-16T04:32:37Z,6290000,,,0,,Jump Ball K. Antetokounmpo vs. G. Williams: Tip to Team (LAL),"[1628961, 1629684]",1610612747.0,LAL,heldball,Team (LAL),,,,Antetokounmpo,1628961.0,Williams,1629684.0,,,,,,,,,,,,,,,,,,,,,,0022000842
468,4,PT11M57.00S,2021-04-16T02:10:38.4Z,1,REGULAR,jumpball,recovered,[],0,,,1610612758,0,0,2021-04-16T02:10:38Z,40000,,,0,,Jump Ball D. Jones vs. D. Ayton: Tip to Team (SAC),"[1627745, 1629028]",1610612758.0,SAC,startperiod,Team (SAC),,,,Jones,1627745.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,0022000843
469,552,PT03M12.00S,2021-04-16T04:08:02.6Z,4,REGULAR,jumpball,recovered,[],1627741,,,1610612758,114,106,2021-04-16T04:08:02Z,5470000,,,0,,Jump Ball H. Barnes vs. D. Ayton: Tip to B. Hield,"[1627741, 203084, 1629028]",1610612758.0,SAC,challenge,B. Hield,1627741.0,Hield,B. Hield,Barnes,203084.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,0022000843
442,4,PT11M56.00S,2021-04-16T19:10:50.2Z,1,REGULAR,jumpball,recovered,[],1627763,,,1610612754,0,0,2021-04-16T19:10:50Z,40000,,,0,,Jump Ball D. Sabonis vs. R. Gobert: Tip to M. Brogdon,"[1627763, 1627734, 203497]",1610612754.0,IND,startperiod,M. Brogdon,1627763.0,Brogdon,M. Brogdon,Sabonis,1627734.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,0022000844
443,643,PT01M03.00S,2021-04-16T21:19:56.7Z,4,REGULAR,jumpball,recovered,[],201144,,,1610612762,112,105,2021-04-16T21:19:56Z,6290000,,,0,,Jump Ball R. Gobert vs. D. Sabonis: Tip to M. Conley,"[201144, 203497, 1627734]",1610612762.0,UTA,challenge,M. Conley,201144.0,Conley,M. Conley,Gobert,203497.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,0022000844
455,4,PT11M56.00S,2021-04-16T23:10:10.7Z,1,REGULAR,jumpball,recovered,[],1630165,,,1610612765,0,0,2021-04-16T23:10:10Z,40000,,,0,,Jump Ball I. Stewart vs. M. Brown: Tip to K. Hayes,"[1630165, 1630191, 1629650]",1610612765.0,DET,startperiod,K. Hayes,1630165.0,Hayes,K. Hayes,Stewart,1630191.0,Brown,1629650.0,,,,,,,,,,,,,,,,,,,,,,0022000845
456,333,PT02M06.00S,2021-04-17T00:02:54.6Z,2,REGULAR,jumpball,recovered,[],1629635,,,1610612765,47,52,2021-04-17T00:02:54Z,3270000,,,0,,Jump Ball I. Stewart vs. I. Roby: Tip to S. Doumbouya,"[1629635, 1630191, 1629676]",1610612765.0,DET,heldball,S. Doumbouya,1629635.0,Doumbouya,S. Doumbouya,Stewart,1630191.0,Roby,1629676.0,,,,,,,,,,,,,,,,,,,,,,0022000845
457,699,PT01M14.00S,2021-04-17T01:26:30.7Z,4,REGULAR,jumpball,recovered,[],1628396,,,1610612765,103,95,2021-04-17T01:46:57Z,6770000,,,0,,Jump Ball T. Maledon vs. K. Hayes: Tip to T. Bradley,"[1628396, 1630177, 1630165]",1610612760.0,OKC,heldball,T. Bradley,1628396.0,Bradley,T. Bradley,Maledon,1630177.0,Hayes,1630165.0,,,,,,,,,,,,,,,,,,,,,,0022000845
461,4,PT11M55.00S,2021-04-16T23:15:51.8Z,1,REGULAR,jumpball,recovered,[],203118,,,1610612755,0,0,2021-04-16T23:15:51Z,40000,,,0,,Jump Ball J. Embiid vs. I. Zubac: Tip to M. Scott,"[203118, 203954, 1627826]",1610612755.0,PHI,startperiod,M. Scott,203118.0,Scott,M. Scott,Embiid,203954.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,0022000846
462,336,PT01M19.00S,2021-04-17T00:18:57.2Z,2,REGULAR,jumpball,recovered,[],202331,,,1610612755,55,42,2021-04-17T00:18:57Z,3330000,,,0,,Jump Ball P. Patterson vs. J. Embiid: Tip to P. George,"[202331, 202335, 203954]",1610612746.0,LAC,heldball,P. George,202331.0,George,P. George,Patterson,202335.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,0022000846
463,609,PT05M16.00S,2021-04-17T01:25:31.7Z,4,REGULAR,jumpball,recovered,[],1629003,,,1610612755,92,92,2021-04-17T01:25:31Z,5910000,,,0,,Jump Ball D. Green vs. T. Mann: Tip to S. Milton,"[1629003, 201980, 1629611]",1610612755.0,PHI,heldball,S. Milton,1629003.0,Milton,S. Milton,Green,201980.0,Mann,1629611.0,,,,,,,,,,,,,,,,,,,,,,0022000846
452,4,PT11M43.00S,2021-04-16T23:11:07.4Z,1,REGULAR,jumpball,recovered,[],1628366,,,1610612740,0,0,2021-04-16T23:11:07Z,40000,,,0,,Jump Ball S. Adams vs. A. Len: Tip to L. Ball,"[1628366, 203500, 203458]",1610612740.0,NOP,startperiod,L. Ball,1628366.0,Ball,L. Ball,Adams,203500.0,Len,203458.0,,,,,,,,,,,,,,,,,,,,,,0022000847
453,530,PT10M03.00S,2021-04-17T00:57:44.5Z,4,REGULAR,jumpball,recovered,[],201949,,,1610612764,88,92,2021-04-17T00:57:44Z,5220000,,,0,,Jump Ball N. Marshall vs. D. Gafford: Tip to J. Johnson,"[201949, 1630230, 1629655]",1610612740.0,NOP,heldball,J. Johnson,201949.0,Johnson,J. Johnson,Marshall,1630230.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,0022000847
454,681,PT04M54.00S,2021-04-17T01:30:53.9Z,5,OVERTIME,jumpball,recovered,[],202339,,,1610612740,105,105,2021-04-17T01:30:53Z,6690000,,,0,,Jump Ball S. Adams vs. D. Gafford: Tip to E. Bledsoe,"[202339, 203500, 1629655]",1610612740.0,NOP,startperiod,E. Bledsoe,202339.0,Bledsoe,E. Bledsoe,Adams,203500.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,0022000847
459,4,PT11M56.00S,2021-04-16T23:41:11.4Z,1,REGULAR,jumpball,recovered,[],1628998,,,1610612766,0,0,2021-04-16T23:41:11Z,40000,,,0,,Jump Ball V. Carey Jr. vs. D. Jordan: Tip to C. Martin,"[1628998, 1630176, 201599]",1610612766.0,CHA,startperiod,C. Martin,1628998.0,Martin,C. Martin,Carey Jr.,1630176.0,Jordan,201599.0,,,,,,,,,,,,,,,,,,,,,,0022000848
460,461,PT01M48.00S,2021-04-17T01:14:24.5Z,3,REGULAR,jumpball,recovered,[],1627789,,,1610612766,88,86,2021-04-17T01:14:24Z,4570000,,,0,,Jump Ball L. Shamet vs. B. Wanamaker: Tip to T. Luwawu-Cabarrot,"[1627789, 1629013, 202954]",1610612751.0,BKN,heldball,T. Luwawu-Cabarrot,1627789.0,Luwawu-Cabarrot,T. Luwawu-Cabarrot,Shamet,1629013.0,Wanamaker,202954.0,,,,,,,,,,,,,,,,,,,,,,0022000848
447,4,PT11M57.00S,2021-04-16T23:40:33.2Z,1,REGULAR,jumpball,recovered,[],1629643,,,1610612753,0,0,2021-04-16T23:40:33Z,40000,,,0,,Jump Ball W. Carter Jr. vs. K. Birch: Tip to C. Okeke,"[1629643, 1628976, 203920]",1610612753.0,ORL,startperiod,C. Okeke,1629643.0,Okeke,C. Okeke,Carter Jr.,1628976.0,Birch,203920.0,,,,,,,,,,,,,,,,,,,,,,0022000849
448,400,PT05M02.00S,2021-04-17T01:11:00.2Z,3,REGULAR,jumpball,recovered,[],1628449,,,1610612761,70,61,2021-04-17T01:11:00Z,4000000,,,0,,Jump Ball P. Watson vs. T. Ross: Tip to C. Boucher,"[1628449, 1628778, 203082]",1610612761.0,TOR,heldball,C. Boucher,1628449.0,Boucher,C. Boucher,Watson,1628778.0,Ross,203082.0,,,,,,,,,,,,,,,,,,,,,,0022000849
446,4,PT11M54.00S,2021-04-17T00:10:20.6Z,1,REGULAR,jumpball,recovered,[],203937,,,1610612763,0,0,2021-04-17T00:10:20Z,40000,,,0,,Jump Ball J. Valanciunas vs. N. Vucevic: Tip to K. Anderson,"[203937, 202685, 202696]",1610612763.0,MEM,startperiod,K. Anderson,203937.0,Anderson,K. Anderson,Valanciunas,202685.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,0022000850
449,4,PT11M56.00S,2021-04-17T00:11:11.6Z,1,REGULAR,jumpball,recovered,[],1630256,,,1610612745,0,0,2021-04-17T00:11:11Z,40000,,,0,,Jump Ball C. Wood vs. N. Jokic: Tip to J. Tate,"[1630256, 1626174, 203999]",1610612745.0,HOU,startperiod,J. Tate,1630256.0,Tate,J. Tate,Wood,1626174.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,0022000851
450,534,PT06M56.00S,2021-04-17T02:05:12.0Z,4,REGULAR,jumpball,recovered,[],1630267,,,1610612743,89,111,2021-04-17T02:05:12Z,5260000,,,0,,Jump Ball P. Millsap vs. D. Jeffries: Tip to F. Campazzo,"[1630267, 200794, 1629610]",1610612743.0,DEN,heldball,F. Campazzo,1630267.0,Campazzo,F. Campazzo,Millsap,200794.0,Jeffries,1629610.0,,,,,,,,,,,,,,,,,,,,,,0022000851
458,4,PT11M57.00S,2021-04-17T00:10:34.0Z,1,REGULAR,jumpball,recovered,[],201937,,,1610612750,0,0,2021-04-17T00:10:34Z,40000,,,0,,Jump Ball K. Towns vs. B. Adebayo: Tip to R. Rubio,"[201937, 1626157, 1628389]",1610612750.0,MIN,startperiod,R. Rubio,201937.0,Rubio,R. Rubio,Towns,1626157.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,0022000852
451,4,PT11M58.00S,2021-04-17T00:40:34.2Z,1,REGULAR,jumpball,recovered,[],203468,,,1610612757,0,0,2021-04-17T00:40:34Z,40000,,,0,,Jump Ball J. Nurkic vs. J. Poeltl: Tip to C. McCollum,"[203468, 203994, 1627751]",1610612757.0,POR,startperiod,C. McCollum,203468.0,McCollum,C. McCollum,Nurkic,203994.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,0022000853
444,4,PT11M57.00S,2021-04-17T01:45:40.6Z,1,REGULAR,jumpball,recovered,[],1628467,,,1610612742,0,0,2021-04-17T01:45:40Z,40000,,,0,,Jump Ball K. Porzingis vs. N. Noel: Tip to M. Kleber,"[1628467, 204001, 203457]",1610612742.0,DAL,startperiod,M. Kleber,1628467.0,Kleber,M. Kleber,Porzingis,204001.0,Noel,203457.0,,,,,,,,,,,,,,,,,,,,,,0022000854
445,174,PT08M10.00S,2021-04-17T02:20:41.6Z,2,REGULAR,jumpball,recovered,[],203493,,,1610612752,37,41,2021-04-17T02:20:41Z,1740000,,,0,,Jump Ball T. Gibson vs. T. Hardaway Jr.: Tip to R. Bullock,"[203493, 201959, 203501]",1610612752.0,NYK,heldball,R. Bullock,203493.0,Bullock,R. Bullock,Gibson,201959.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,,,,,,,,,0022000854
436,4,PT11M55.00S,2021-04-17T20:45:57.3Z,1,REGULAR,jumpball,recovered,[],202693,,,1610612747,0,0,2021-04-17T20:45:57Z,40000,,,0,,Jump Ball A. Drummond vs. E. Ilyasova: Tip to M. Morris,"[202693, 203083, 101141]",1610612747.0,LAL,startperiod,M. Morris,202693.0,Morris,M. Morris,Drummond,203083.0,Ilyasova,101141.0,,,,,,,,,,,,,,,,,,,,,,0022000855
437,631,PT04M55.00S,2021-04-17T23:06:36.8Z,5,OVERTIME,jumpball,recovered,[],203471,,,1610612747,110,110,2021-04-17T23:06:36Z,6170000,,,0,,Jump Ball A. Drummond vs. E. Ilyasova: Tip to D. Schroder,"[203471, 203083, 101141]",1610612747.0,LAL,startperiod,D. Schroder,203471.0,Schroder,D. Schroder,Drummond,203083.0,Ilyasova,101141.0,,,,,,,,,,,,,,,,,,,,,,0022000855
438,672,PT01M40.00S,2021-04-17T23:14:38.0Z,5,OVERTIME,jumpball,recovered,[],0,,,1610612762,122,115,2021-04-17T23:14:38Z,6570000,,,0,,Jump Ball J. Morgan vs. K. Kuzma: Tip to Team (UTA),"[1629752, 1628398]",1610612762.0,UTA,heldball,Team (UTA),,,,Morgan,1629752.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,,,,,,,0022000855
432,4,PT11M57.00S,2021-04-18T00:10:36.0Z,1,REGULAR,jumpball,recovered,[],1630180,,,1610612765,0,0,2021-04-18T00:10:36Z,40000,,,0,,Jump Ball M. Plumlee vs. A. Len: Tip to S. Bey,"[1630180, 203486, 203458]",1610612765.0,DET,startperiod,S. Bey,1630180.0,Bey,S. Bey,Plumlee,203486.0,Len,203458.0,,,,,,,,,,,,,,,,,,,,,,0022000856
433,348,PT01M17.00S,2021-04-18T01:03:33.9Z,2,REGULAR,jumpball,recovered,[],1630191,,,1610612765,60,51,2021-04-18T01:03:33Z,3340000,,,0,,Jump Ball J. Grant vs. D. Gafford: Tip to I. Stewart,"[1630191, 203924, 1629655]",1610612765.0,DET,heldball,I. Stewart,1630191.0,Stewart,I. Stewart,Grant,203924.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,0022000856
427,4,PT11M56.00S,2021-04-18T00:10:18.1Z,1,REGULAR,jumpball,recovered,[],201567,,,1610612739,0,0,2021-04-18T00:10:18Z,40000,,,0,,Jump Ball J. Allen vs. D. Theis: Tip to K. Love,"[201567, 1628386, 1628464]",1610612739.0,CLE,startperiod,K. Love,201567.0,Love,K. Love,Allen,1628386.0,Theis,1628464.0,,,,,,,,,,,,,,,,,,,,,,0022000857
428,4,PT11M57.00S,2021-04-18T00:40:44.8Z,1,REGULAR,jumpball,recovered,[],203145,,,1610612744,0,0,2021-04-18T00:40:44Z,40000,,,0,,Jump Ball K. Looney vs. T. Thompson: Tip to K. Bazemore,"[203145, 1626172, 202684]",1610612744.0,GSW,startperiod,K. Bazemore,203145.0,Bazemore,K. Bazemore,Looney,1626172.0,Thompson,202684.0,,,,,,,,,,,,,,,,,,,,,,0022000858
429,521,PT08M18.00S,2021-04-18T02:34:04.8Z,4,REGULAR,jumpball,recovered,[],203110,,,1610612744,95,96,2021-04-18T02:36:22Z,5200000,,,0,,Jump Ball K. Looney vs. G. Williams: Tip to D. Green,"[203110, 1626172, 1629684]",1610612744.0,GSW,heldball,D. Green,203110.0,Green,D. Green,Looney,1626172.0,Williams,1629684.0,,,,,,,,,,,,,,,,,,,,,,0022000858
430,540,PT06M54.00S,2021-04-18T02:40:00.4Z,4,REGULAR,jumpball,recovered,[],203935,,,1610612744,100,98,2021-04-18T02:40:00Z,5370000,,,0,,Jump Ball J. Tatum vs. S. Curry: Tip to M. Smart,"[203935, 1628369, 201939]",1610612738.0,BOS,heldball,M. Smart,203935.0,Smart,M. Smart,Tatum,1628369.0,Curry,201939.0,,,,,,,,,,,,,,,,,,,,,,0022000858
431,594,PT03M30.00S,2021-04-18T02:53:39.4Z,4,REGULAR,jumpball,recovered,[],201939,,,1610612744,105,109,2021-04-18T02:53:39Z,5890000,,,0,,Jump Ball D. Green vs. T. Thompson: Tip to S. Curry,"[201939, 203110, 202684]",1610612744.0,GSW,challenge,S. Curry,201939.0,Curry,S. Curry,Green,203110.0,Thompson,202684.0,,,,,,,,,,,,,,,,,,,,,,0022000858
434,4,PT11M56.00S,2021-04-18T01:10:40.6Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2021-04-18T01:10:40Z,40000,,,0,,Jump Ball B. Lopez vs. J. Valanciunas: Tip to G. Antetokounmpo,"[203507, 201572, 202685]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,0022000859
435,358,PT10M29.00S,2021-04-18T02:22:17.9Z,3,REGULAR,jumpball,recovered,[],203114,,,1610612749,59,73,2021-04-18T02:24:12Z,3550000,,,0,,Jump Ball G. Antetokounmpo vs. J. Valanciunas: Tip to K. Middleton,"[203114, 203507, 202685]",1610612749.0,MIL,heldball,K. Middleton,203114.0,Middleton,K. Middleton,Antetokounmpo,203507.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,0022000859
439,4,PT11M55.00S,2021-04-18T02:10:52.5Z,1,REGULAR,jumpball,recovered,[],1628969,,,1610612756,0,0,2021-04-18T02:10:52Z,40000,,,0,,Jump Ball D. Ayton vs. D. Eubanks: Tip to M. Bridges,"[1628969, 1629028, 1629234]",1610612756.0,PHX,startperiod,M. Bridges,1628969.0,Bridges,M. Bridges,Ayton,1629028.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,0022000860
