,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,gameid
308,13,PT11M11.00S,2021-04-10T01:11:43.6Z,1,REGULAR,3pt,Jump Shot,[],1629667,94.1688567674113,3.5003063725490198,1610612766,0,3,2021-04-10T01:11:48Z,130000,-232.0,2.0,1,right,J. McDaniels 3PT  (3 PTS) (M. Bridges 1 AST),"[1629667, 1628970]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,23.25,Made,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,0022000796
306,7,PT11M49.00S,2021-04-10T01:10:42.9Z,1,REGULAR,3pt,Jump Shot,[],203999,32.802233902759525,47.61795343137255,1610612743,3,0,2021-04-10T01:10:51Z,70000,12.0,256.0,1,left,N. Jokic 25' 3PT  (3 PTS) (W. Barton 1 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,25.61,Made,3.0,W. Barton,203115.0,1.0,,,,,,,,,,,,,0022000797
305,7,PT11M46.00S,2021-04-10T02:10:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,6.783837056504599,47.127757352941174,1610612764,0,2,2021-04-10T02:11:03Z,70000,14.0,11.0,1,left,R. Hachimura driving Layup (2 PTS) (R. Westbrook 1 AST),"[1629060, 201566]",1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,,,,1.83,Made,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,0022000798
311,12,PT11M16.00S,2021-04-10T02:11:10.5Z,1,REGULAR,3pt,Jump Shot,[],202704,67.62483574244416,29.725796568627448,1610612746,3,0,2021-04-10T02:11:16Z,120000,-101.0,252.0,1,right,R. Jackson 27' 3PT  (3 PTS) (K. Leonard 1 AST),"[202704, 202695]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,27.15,Made,3.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,0022000799
297,7,PT11M46.00S,2021-04-11T00:40:54.4Z,1,REGULAR,2pt,Jump Shot,[],203471,20.844283837056505,56.196384803921575,1610612747,0,2,2021-04-11T00:40:58Z,70000,-31.0,143.0,1,left,D. Schroder 14' pullup Jump Shot (2 PTS) (K. Caldwell-Pope 1 AST),"[203471, 203484]",1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,,,,14.67,Made,2.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,0022000800
299,9,PT11M19.00S,2021-04-11T01:11:33.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,15.588042049934298,49.08854166666667,1610612758,0,2,2021-04-11T01:11:37Z,90000,5.0,94.0,1,left,R. Holmes 9' Jump Shot (2 PTS) (H. Barnes 1 AST),"[1626158, 203084]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,9.41,Made,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,0022000801
300,9,PT11M32.00S,2021-04-11T02:11:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,82.7365308804205,53.74540441176471,1610612744,2,0,2021-04-11T02:11:15Z,90000,19.0,110.0,1,right,J. Wiseman 11' Jump Shot (2 PTS) (D. Green 1 AST),"[1630164, 203110]",1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,11.14,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,,,0022000802
296,11,PT11M24.00S,2021-04-11T02:11:42.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",101108,75.64060446780552,57.176776960784316,1610612756,2,0,2021-04-11T02:11:48Z,110000,36.0,176.0,1,right,C. Paul 18' running pullup Jump Shot (2 PTS),[101108],1610612756.0,PHX,running pullup,,,Paul,C. Paul,,,,,,,,18.01,Made,2.0,,,,,,,,,,,,,,,,0022000803
298,8,PT11M32.00S,2021-04-11T02:11:57.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202683,93.77463863337714,50.80422794117647,1610612757,2,0,2021-04-11T02:12:08Z,80000,4.0,6.0,1,right,E. Kanter cutting Layup (2 PTS) (N. Powell 1 AST),"[202683, 1626181]",1610612757.0,POR,cutting,,,Kanter,E. Kanter,,,,,,,,0.72,Made,2.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,0022000804
286,7,PT11M41.00S,2021-04-11T17:10:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,12.959921156373195,51.78462009803921,1610612737,0,2,2021-04-11T17:10:50Z,70000,-9.0,69.0,1,left,K. Huerter 6' floating Jump Shot (2 PTS) (B. Bogdanovic 1 AST),"[1628989, 203992]",1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,,,,6.99,Made,2.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,,,0022000805
288,17,PT10M49.00S,2021-04-11T19:12:00.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,32.40801576872536,42.470894607843135,1610612743,3,0,2021-04-11T19:12:08Z,170000,38.0,252.0,1,left,M. Porter Jr. 25' 3PT pullup (3 PTS) (N. Jokic 1 AST),"[1629008, 203999]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,,,,25.49,Made,3.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,0022000806
295,9,PT11M33.00S,2021-04-11T23:10:55.0Z,1,REGULAR,3pt,Jump Shot,[],1630171,74.58935611038108,14.284620098039216,1610612739,3,0,2021-04-11T23:10:58Z,90000,-179.0,186.0,1,right,I. Okoro 25' 3PT  (3 PTS) (M. Dellavedova 1 AST),"[1630171, 203521]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,25.82,Made,3.0,M. Dellavedova,203521.0,1.0,,,,,,,,,,,,,0022000807
294,9,PT11M21.00S,2021-04-11T23:11:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,6.915243101182654,50.80422794117647,1610612749,0,2,2021-04-11T23:11:48Z,90000,-4.0,13.0,1,left,D. DiVincenzo driving finger roll Layup (2 PTS),[1628978],1610612749.0,MIL,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,,,,1.31,Made,2.0,,,,,,,,,,,,,,,,0022000808
290,11,PT11M35.00S,2021-04-12T00:11:53.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203493,94.30026281208936,51.294424019607845,1610612752,2,0,2021-04-12T00:11:58Z,110000,6.0,1.0,1,right,R. Bullock running DUNK (2 PTS),[203493],1610612752.0,NYK,running,,,Bullock,R. Bullock,,,,,,,,0.66,Made,2.0,,,,,,,,,,,,,,,,0022000809
291,11,PT11M15.00S,2021-04-12T00:11:10.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627749,18.873193166885677,39.03952205882353,1610612759,0,2,2021-04-12T00:11:15Z,110000,55.0,125.0,1,left,D. Murray 13' pullup Jump Shot (2 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,13.64,Made,2.0,,,,,,,,,,,,,,,,0022000810
289,11,PT11M17.00S,2021-04-12T00:10:49.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1627747,86.5473061760841,29.235600490196077,1610612754,0,2,2021-04-12T00:10:56Z,110000,-104.0,74.0,1,right,C. LeVert 12' running pullup Jump Shot (2 PTS) (D. Sabonis 1 AST),"[1627747, 1627734]",1610612754.0,IND,running pullup,,,LeVert,C. LeVert,,,,,,,,12.75,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,0022000811
287,28,PT10M13.00S,2021-04-12T00:13:02.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203897,28.86005256241787,22.61795343137255,1610612741,0,3,2021-04-12T00:13:07Z,280000,137.0,219.0,1,left,Z. LaVine 25' 3PT  (3 PTS) (T. Young 1 AST),"[203897, 201152]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,25.81,Made,3.0,T. Young,201152.0,1.0,,,,,,,,,,,,,0022000812
293,9,PT11M25.00S,2021-04-12T02:11:29.7Z,1,REGULAR,3pt,Jump Shot,[],201961,31.09395532194481,74.82383578431373,1610612765,0,3,2021-04-12T02:11:33Z,90000,-124.0,240.0,1,left,W. Ellington 27' 3PT  (3 PTS) (C. Joseph 1 AST),"[201961, 202709]",1610612765.0,DET,,,,Ellington,W. Ellington,,,,,,,,27.0,Made,3.0,C. Joseph,202709.0,1.0,,,,,,,,,,,,,0022000813
292,9,PT11M39.00S,2021-04-12T02:11:23.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,5.995400788436268,50.314031862745104,1610612748,0,2,2021-04-12T02:11:29Z,90000,-2.0,4.0,1,left,B. Adebayo running alley-oop DUNK (2 PTS) (K. Nunn 1 AST),"[1628389, 1629134]",1610612748.0,MIA,running alley-oop,,,Adebayo,B. Adebayo,,,,,,,,0.42,Made,2.0,K. Nunn,1629134.0,1.0,,,,,,,,,,,,,0022000814
284,10,PT11M35.00S,2021-04-12T23:41:36.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,7.30946123521682,50.314031862745104,1610612747,0,2,2021-04-12T23:41:41Z,100000,-2.0,16.0,1,left,K. Kuzma Layup (2 PTS) (M. Morris 1 AST),"[1628398, 202693]",1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,,,1.63,Made,2.0,M. Morris,202693.0,1.0,,,,,,,,,,,,,0022000815
283,7,PT11M45.00S,2021-04-13T00:10:59.4Z,1,REGULAR,2pt,Jump Shot,[],1628976,89.04402102496715,32.176776960784316,1610612753,2,0,2021-04-13T00:11:04Z,70000,-89.0,50.0,1,right,W. Carter Jr. 10' Jump Shot (2 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,10.24,Made,2.0,,,,,,,,,,,,,,,,0022000816
274,15,PT10M27.00S,2021-04-13T20:12:09.2Z,1,REGULAR,3pt,Jump Shot,[],203925,72.7496714848883,75.3140318627451,1610612751,0,3,2021-04-13T20:12:13Z,150000,127.0,204.0,1,right,J. Harris 3PT  (3 PTS) (J. Green 1 AST),"[203925, 201145]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,23.98,Made,3.0,J. Green,201145.0,1.0,,,,,,,,,,,,,0022000817
280,9,PT11M10.00S,2021-04-12T23:46:31.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,5.732588699080158,47.86305147058824,1610612742,2,0,2021-04-12T23:46:35Z,90000,11.0,1.0,1,left,L. Doncic driving floating Jump Shot (2 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,,,,1.08,Made,2.0,,,,,,,,,,,,,,,,0022000818
282,11,PT11M20.00S,2021-04-13T01:10:55.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627742,94.43166885676742,46.63756127450981,1610612740,2,0,2021-04-13T01:10:59Z,110000,-17.0,0.0,1,right,B. Ingram driving Layup (2 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,,,,1.68,Made,2.0,,,,,,,,,,,,,,,,0022000819
278,13,PT11M41.00S,2021-04-13T01:11:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201566,5.590000152587891,50.0,1610612764,0,2,2021-04-13T01:11:06Z,130000,0.0,0.0,1,left,R. Westbrook putback Layup (2 PTS),[201566],1610612764.0,WAS,putback,,,Westbrook,R. Westbrook,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,0022000820
281,9,PT11M30.00S,2021-04-13T02:11:20.6Z,1,REGULAR,2pt,Jump Shot,[],203110,77.21747700394218,69.921875,1610612744,2,0,2021-04-13T02:11:25Z,90000,100.0,162.0,1,right,D. Green 18' pullup Jump Shot (2 PTS) (K. Bazemore 1 AST),"[203110, 203145]",1610612744.0,GSW,pullup,,,Green,D. Green,,,,,,,,18.99,Made,2.0,K. Bazemore,203145.0,1.0,,,,,,,,,,,,,0022000821
285,7,PT11M37.00S,2021-04-13T02:11:02.3Z,1,REGULAR,3pt,Jump Shot,[],203109,70.90998685939553,23.108149509803923,1610612756,3,0,2021-04-13T02:11:06Z,70000,-134.0,221.0,1,right,J. Crowder 25' 3PT  (3 PTS) (C. Paul 1 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,25.86,Made,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,0022000822
272,7,PT11M42.00S,2021-04-13T23:45:51.7Z,1,REGULAR,2pt,Jump Shot,[],202694,7.440867279894875,82.91207107843137,1610612746,0,2,2021-04-13T23:45:56Z,70000,-165.0,17.0,1,left,M. Morris Sr. 16' turnaround fadeaway Jump Shot (2 PTS) (R. Jackson 1 AST),"[202694, 202704]",1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,,,16.55,Made,2.0,R. Jackson,202704.0,1.0,,,,,,,,,,,,,0022000823
271,16,PT10M53.00S,2021-04-13T23:41:45.3Z,1,REGULAR,2pt,Jump Shot,[],1629018,75.77201051248358,75.55912990196079,1610612761,2,0,2021-04-13T23:43:10Z,160000,128.0,175.0,1,right,G. Trent Jr. 21' step back Jump Shot (2 PTS),[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,,,,21.69,Made,2.0,,,,,,,,,,,,,,,,0022000824
273,12,PT11M04.00S,2021-04-14T00:11:29.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,5.469776609724048,50.80422794117647,1610612747,0,2,2021-04-14T00:11:35Z,120000,-4.0,-1.0,1,left,K. Kuzma DUNK (2 PTS) (A. Drummond 1 AST),"[1628398, 203083]",1610612747.0,LAL,,,,Kuzma,K. Kuzma,,,,,,,,0.41,Made,2.0,A. Drummond,203083.0,1.0,,,,,,,,,,,,,0022000825
276,19,PT10M40.00S,2021-04-14T01:12:19.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629650,5.590000152587891,50.0,1610612760,0,2,2021-04-14T01:12:19Z,190000,0.0,0.0,1,left,M. Brown tip Layup (2 PTS),[1629650],1610612760.0,OKC,tip,,,Brown,M. Brown,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,0022000826
275,14,PT11M21.00S,2021-04-14T02:11:23.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,71.96123521681997,22.127757352941178,1610612756,3,0,2021-04-14T02:11:33Z,140000,-139.0,211.0,1,right,D. Booker 25' 3PT step back (3 PTS) (C. Paul 1 AST),"[1626164, 101108]",1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,,,,25.3,Made,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,0022000827
277,7,PT11M48.00S,2021-04-14T02:16:33.4Z,1,REGULAR,2pt,Jump Shot,[],1628369,93.24901445466492,14.039522058823529,1610612738,0,2,2021-04-14T02:16:37Z,70000,-180.0,11.0,1,right,J. Tatum 18' Jump Shot (2 PTS) (R. Williams III 1 AST),"[1628369, 1629057]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,18.01,Made,2.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,,,0022000828
267,7,PT11M38.00S,2021-04-14T23:11:05.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.338370565045992,48.59834558823529,1610612739,0,2,2021-04-14T23:11:38Z,70000,7.0,-2.0,1,left,J. Allen cutting DUNK (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,,,,0.74,Made,2.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,0022000829
269,7,PT11M47.00S,2021-04-14T23:15:39.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,7.966491458607096,47.86305147058824,1610612755,2,0,2021-04-14T23:15:42Z,70000,11.0,22.0,1,left,B. Simmons driving finger roll Layup (2 PTS),[1627732],1610612755.0,PHI,driving finger roll,,,Simmons,B. Simmons,,,,,,,,2.48,Made,2.0,,,,,,,,,,,,,,,,0022000830
261,7,PT11M42.00S,2021-04-14T23:40:43.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,73.80091984231275,81.68658088235294,1610612759,0,3,2021-04-14T23:40:50Z,70000,158.0,194.0,1,right,D. White 25' 3PT bank (3 PTS) (D. DeRozan 1 AST),"[1628401, 201942]",1610612759.0,SAS,bank,,,White,D. White,,,,,,,,25.03,Made,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,0022000831
270,7,PT11M39.00S,2021-04-15T00:10:40.4Z,1,REGULAR,2pt,Jump Shot,[],203924,27.513140604467807,47.48008578431373,1610612765,2,0,2021-04-15T00:10:50Z,70000,13.0,206.0,1,left,J. Grant 20' pullup Jump Shot (2 PTS),[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,,,,20.65,Made,2.0,,,,,,,,,,,,,,,,0022000832
260,7,PT11M40.00S,2021-04-15T00:10:32.1Z,1,REGULAR,3pt,Jump Shot,[],202696,73.14388961892247,18.941482843137255,1610612741,3,0,2021-04-15T00:10:50Z,70000,-155.0,200.0,1,right,N. Vucevic 25' 3PT  (3 PTS) (T. Satoransky 1 AST),"[202696, 203107]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,25.31,Made,3.0,T. Satoransky,203107.0,1.0,,,,,,,,,,,,,0022000833
259,11,PT11M01.00S,2021-04-14T20:41:40.2Z,1,REGULAR,2pt,Jump Shot,[],1626171,10.85742444152431,76.53952205882352,1610612749,0,2,2021-04-14T20:41:46Z,110000,-133.0,50.0,1,left,B. Portis 14' turnaround fadeaway Jump Shot (2 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,,,,14.17,Made,2.0,,,,,,,,,,,,,,,,0022000834
266,10,PT11M28.00S,2021-04-15T00:11:01.0Z,1,REGULAR,3pt,Jump Shot,[],203944,32.14520367936925,47.372855392156865,1610612752,0,3,2021-04-15T00:11:05Z,100000,13.0,250.0,1,left,J. Randle 25' 3PT  (3 PTS) (E. Payton 1 AST),"[203944, 203901]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,25.0,Made,3.0,E. Payton,203901.0,1.0,,,,,,,,,,,,,0022000835
265,10,PT11M14.00S,2021-04-15T01:11:04.5Z,1,REGULAR,2pt,Jump Shot,[],203952,76.5604467805519,45.65716911764706,1610612744,0,2,2021-04-15T01:11:09Z,100000,-22.0,168.0,1,right,A. Wiggins 16' pullup Jump Shot (2 PTS) (K. Bazemore 1 AST),"[203952, 203145]",1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,,,,16.92,Made,2.0,K. Bazemore,203145.0,1.0,,,,,,,,,,,,,0022000836
262,9,PT11M24.00S,2021-04-15T01:41:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,80.23981603153744,49.57873774509804,1610612742,0,2,2021-04-15T01:41:18Z,90000,-2.0,133.0,1,right,J. Richardson 13' pullup Jump Shot (2 PTS) (L. Doncic 1 AST),"[1626196, 1629029]",1610612742.0,DAL,pullup,,,Richardson,J. Richardson,,,,,,,,13.32,Made,2.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,0022000837
264,10,PT11M17.00S,2021-04-15T02:11:32.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.56964520367937,57.176776960784316,1610612743,2,0,2021-04-15T02:11:36Z,100000,36.0,46.0,1,right,N. Jokic turnaround Hook (2 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,,5.8,Made,2.0,,,,,,,,,,,,,,,,0022000838
268,13,PT11M09.00S,2021-04-15T02:11:58.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203458,84.31340341655716,44.43167892156863,1610612764,0,2,2021-04-15T02:12:34Z,130000,-28.0,95.0,1,right,A. Len 9' Jump Shot (2 PTS) (R. Westbrook 1 AST),"[203458, 201566]",1610612764.0,WAS,,,,Len,A. Len,,,,,,,,9.9,Made,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,0022000839
257,7,PT11M44.00S,2021-04-15T23:46:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.30026281208936,50.55912990196079,1610612749,0,2,2021-04-15T23:46:12Z,70000,3.0,1.0,1,right,G. Antetokounmpo reverse Layup (2 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,0.3,Made,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,0022000840
255,13,PT11M17.00S,2021-04-16T00:11:42.6Z,1,REGULAR,2pt,Jump Shot,[],1629012,94.95729303547962,18.696384803921568,1610612739,2,0,2021-04-16T00:11:47Z,130000,-157.0,-5.0,1,right,C. Sexton 15' step back Jump Shot (2 PTS),[1629012],1610612739.0,CLE,step back,,,Sexton,C. Sexton,,,,,,,,15.66,Made,2.0,,,,,,,,,,,,,,,,0022000841
256,9,PT11M39.00S,2021-04-16T02:16:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.19776609724047,49.82383578431372,1610612738,0,2,2021-04-16T02:16:32Z,90000,-1.0,21.0,1,right,J. Brown driving Layup (2 PTS) (K. Walker 1 AST),"[1627759, 202689]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,2.08,Made,2.0,K. Walker,202689.0,1.0,,,,,,,,,,,,,0022000842
258,7,PT11M48.00S,2021-04-16T02:10:54.8Z,1,REGULAR,2pt,Jump Shot,[],1628368,22.946780551905388,67.71599264705883,1610612758,0,2,2021-04-16T02:11:03Z,70000,-89.0,163.0,1,left,D. Fox 18' pullup Jump Shot (2 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,18.57,Made,2.0,,,,,,,,,,,,,,,,0022000843
244,9,PT11M36.00S,2021-04-16T19:11:35.3Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,0,1,2021-04-16T19:11:35Z,90000,,,0,,D. Sabonis Free Throw 1 of 2 (1 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000844
251,11,PT11M33.00S,2021-04-16T23:10:34.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629647,93.47897503285151,46.49969362745098,1610612760,0,2,2021-04-16T23:12:35Z,110000,-18.0,9.0,1,right,D. Bazley driving bank Jump Shot (2 PTS),[1629647],1610612760.0,OKC,driving bank,,,Bazley,D. Bazley,,,,,,,,1.96,Made,2.0,,,,,,,,,,,,,,,,0022000845
254,7,PT11M36.00S,2021-04-16T23:16:10.7Z,1,REGULAR,3pt,Jump Shot,[],203118,28.597240473061763,21.637561274509803,1610612755,3,0,2021-04-16T23:16:14Z,70000,142.0,216.0,1,left,M. Scott 25' 3PT  (3 PTS) (F. Korkmaz 1 AST),"[203118, 1627788]",1610612755.0,PHI,,,,Scott,M. Scott,,,,,,,,25.86,Made,3.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,,,,0022000846
250,7,PT11M38.00S,2021-04-16T23:11:11.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,89.53679369250986,48.46047794117647,1610612740,0,2,2021-04-16T23:11:19Z,70000,-8.0,46.0,1,right,Z. Williamson cutting DUNK (2 PTS) (B. Ingram 1 AST),"[1629627, 1627742]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,,,,4.65,Made,2.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,0022000847
253,9,PT11M39.00S,2021-04-16T23:41:28.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201145,93.51182654402102,50.314031862745104,1610612751,2,0,2021-04-16T23:41:42Z,90000,2.0,8.0,1,right,J. Green running DUNK (2 PTS) (K. Irving 1 AST),"[201145, 202681]",1610612751.0,BKN,running,,,Green,J. Green,,,,,,,,0.86,Made,2.0,K. Irving,202681.0,1.0,,,,,,,,,,,,,0022000848
247,8,PT11M33.00S,2021-04-16T23:41:02.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628449,7.703679369250986,46.88265931372549,1610612761,2,0,2021-04-16T23:41:07Z,80000,16.0,20.0,1,left,C. Boucher cutting Layup (2 PTS) (M. Flynn 1 AST),"[1628449, 1630201]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,,,,2.53,Made,2.0,M. Flynn,1630201.0,1.0,,,,,,,,,,,,,0022000849
246,10,PT11M29.00S,2021-04-17T00:11:02.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,5.590000152587891,50.0,1610612763,0,2,2021-04-17T00:11:02Z,100000,0.0,0.0,1,left,J. Morant tip Layup (2 PTS),[1629630],1610612763.0,MEM,tip,,,Morant,J. Morant,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,0022000850
248,18,PT10M51.00S,2021-04-17T00:13:11.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626174,,,1610612745,1,0,2021-04-17T00:13:11Z,180000,,,0,,C. Wood Free Throw 1 of 2 (1 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000851
252,10,PT11M40.00S,2021-04-17T00:11:20.3Z,1,REGULAR,freethrow,1 of 2,[],201937,,,1610612750,1,0,2021-04-17T00:11:20Z,100000,,,0,,R. Rubio Free Throw 1 of 2 (1 PTS),[201937],1610612750.0,MIN,,,,Rubio,R. Rubio,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000852
249,19,PT10M38.00S,2021-04-17T00:42:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,6.521024967148489,50.55912990196079,1610612757,0,2,2021-04-17T00:42:10Z,190000,-3.0,9.0,1,left,N. Powell driving finger roll Layup (2 PTS),[1626181],1610612757.0,POR,driving finger roll,,,Powell,N. Powell,,,,,,,,0.92,Made,2.0,,,,,,,,,,,,,,,,0022000853
245,10,PT11M31.00S,2021-04-17T01:46:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,92.85479632063075,49.57873774509804,1610612752,0,2,2021-04-17T01:46:14Z,100000,-2.0,15.0,1,right,J. Randle running Layup (2 PTS) (E. Payton 1 AST),"[203944, 203901]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,,,,1.48,Made,2.0,E. Payton,203901.0,1.0,,,,,,,,,,,,,0022000854
